コントロールカラム,商品管理番号（商品URL）,商品名,表示先カテゴリ,優先度,URL,1ページ複数形式
"","obs_fork_obs-r2","【ピストバイク フォーク】ワンバイエス  (OnebyESU OBS-R2 カーボンフォーク)  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_fork_obs-r21","【ピストバイク フォーク】ワンバイエス  (OnebyESU OBS-R21 カーボンフォーク)  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_sp_magadama_bk","OnebyESU マガダマ シートポスト BLACKワンバイエス シートポスト ブラック ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_sp_magadama_wh","OnebyESU マガダマ シートポスト WHITEワンバイエス シートポスト ホワイト ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_sp_munk_bk","OnebyESU ムンク シートポスト BLACKワンバイエス シートポスト ブラック ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_sp_munk_wh","OnebyESU ムンク シートポスト WHITEワンバイエス シートポスト ホワイト ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_stem_77","OnebyESU 77ステムワンバイエス 【ステム】  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","obs_stem_gentle","OnebyESU ジェントルステムワンバイエス 【ステム】  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","patriot-b_bl","SDG PATRIOT BLACK / BLUEエスディージー 【サドル】 ブラック/ブルー ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\サドル","9999","http://item.rakuten.co.jp/brotures/c/0000000139/",""
"","patriot-b_bl","SDG PATRIOT BLACK / BLUEエスディージー 【サドル】 ブラック/ブルー ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\SDG","9999","http://item.rakuten.co.jp/brotures/c/0000000170/",""
"","patriot-b_gr","SDG PATRIOT BLACK / GREENエスディージー 【サドル】 ブラック/グリーン ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\サドル","9999","http://item.rakuten.co.jp/brotures/c/0000000139/",""
"","patriot-b_gr","SDG PATRIOT BLACK / GREENエスディージー 【サドル】 ブラック/グリーン ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\SDG","9999","http://item.rakuten.co.jp/brotures/c/0000000170/",""
"","patriot-b_gry","SDG PATRIOT BLACK / GRAYエスディージー 【サドル】 ブラック/グレイ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\サドル","9999","http://item.rakuten.co.jp/brotures/c/0000000139/",""
"","patriot-b_gry","SDG PATRIOT BLACK / GRAYエスディージー 【サドル】 ブラック/グレイ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\SDG","9999","http://item.rakuten.co.jp/brotures/c/0000000170/",""
"","patriot-b_or","SDG PATRIOT BLACK / ORANGEエスディージー 【サドル】 ブラック/オレンジ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\サドル","9999","http://item.rakuten.co.jp/brotures/c/0000000139/",""
"","patriot-b_or","SDG PATRIOT BLACK / ORANGEエスディージー 【サドル】 ブラック/オレンジ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\SDG","9999","http://item.rakuten.co.jp/brotures/c/0000000170/",""
"","patriot-b_pr","SDG PATRIOT BLACK / PURPLEエスディージー 【サドル】 ブラック/パープル ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\サドル","9999","http://item.rakuten.co.jp/brotures/c/0000000139/",""
"","patriot-b_pr","SDG PATRIOT BLACK / PURPLEエスディージー 【サドル】 ブラック/パープル ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\SDG","9999","http://item.rakuten.co.jp/brotures/c/0000000170/",""
"","paul-crank-b","【ピストバイク クランク】PAUL USA Crank BLACK ブラック ブラック ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\PAUL","9999","http://item.rakuten.co.jp/brotures/c/0000000167/",""
"","paul-crank-b","【ピストバイク クランク】PAUL USA Crank BLACK ブラック ブラック ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\クランク","9999","http://item.rakuten.co.jp/brotures/c/0000000133/",""
"","paul-crank-p","【ピストバイク クランク】PAUL USA Crank POLISH シルバー ポリッシュ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド\PAUL","9999","http://item.rakuten.co.jp/brotures/c/0000000167/",""
"","paul-crank-p","【ピストバイク クランク】PAUL USA Crank POLISH シルバー ポリッシュ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\クランク","9999","http://item.rakuten.co.jp/brotures/c/0000000133/",""
"","pave_cg","Vittoria PAVE CGビットリア 【ピストバイク タイヤ】  シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","ブランド2\Vittoria","9999","http://item.rakuten.co.jp/brotures/c/0000000192/",""
"","pave_cg","Vittoria PAVE CGビットリア 【ピストバイク タイヤ】  シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","パーツ\タイヤ","9999","http://item.rakuten.co.jp/brotures/c/0000000141/",""
"","pdl_06tc","【XPEDO】XPEDO RF-06TT      ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_5050_r","【crankbrothers】クランクブラザーズ 5050 3     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_5050_s","【crankbrothers】クランクブラザーズ 5050 2     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_alloy_3d","grunge アルミ3D シートポスト SILVERグランジ シートポスト シルバー ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_alloy_3d_bk","grunge アルミ3D シートポスト BLACKグランジ シートポスト ブラック ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_alloy_3d_wh","grunge アルミ3D シートポスト WHITEグランジ シートポスト ホワイト ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_candy_1","【crankbrothers】クランクブラザーズ candy 1     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_candy_11","【crankbrothers】クランクブラザーズ candy 11     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_candy_2","【crankbrothers】クランクブラザーズ candy 2     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_candy_3","【crankbrothers】クランクブラザーズ candy 3     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_cf-1_bk","【XPEDO】XPEDO CF-1 BLACK    ブラック ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_cf-1_gr","【XPEDO】XPEDO CF-1 GRAY    グレー ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_cf-1_ti","【XPEDO】XPEDO CF-1 TITAN    チタン ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_clsc_w","【SOMA】ソーマ クラシック W トーストラップ    ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_dhrace","【crankbrothers】クランクブラザーズ DH RACE     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_eggbeater-1","【crankbrothers】クランクブラザーズ eggbeater 1     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_eggbeater_11","【crankbrothers】クランクブラザーズ eggbeater 11     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_eggbeater_2","【crankbrothers】クランクブラザーズ eggbeater 2     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_eggbeater_3","【crankbrothers】クランクブラザーズ eggbeater 3     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_fandy_1","【grunge】グランジ ファンディー ペダル     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_fandy_2","【grunge】グランジ ファンディー ペダル     ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_flat_neo_1","【grunge】グランジ フラット ペダル ネオ    ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_half_clip","【grunge】グランジ ハーフクリップ      ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_intro2","【grunge】グランジ イントロ ペダル PINK   ピンク ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
"","pdl_intro_1","【grunge】グランジ イントロ ペダル SILVER   シルバー ペダル＆ストラップ ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学","その他","999999999","http://item.rakuten.co.jp/brotures/c/0000000001/",""
